dataset_source,text,answer_key
SciQ,"Question: In what do substances combine chemically to form a new substance?

A. component
B. element
C. suspension
D. compound

Answer: D",D
SciQ,"Question: An aqueous solution is a homogeneous mixture in which the most abundant component is what?

A. blood
B. air
C. water
D. oxygen

Answer: C",C
SciQ,"Question: What is the evolutionary history of group of related organisms

A. iteration
B. phylogeny
C. substructure
D. history

Answer: B",B
SciQ,"Question: What is the plane that divides the body or an organ vertically into right and left sides?

A. sagittal plane
B. median plane
C. anatomical plane
D. parasagittal plane

Answer: A",A
SciQ,"Question: Aluminosilicates are formed by replacing some of the si atoms in silicates by which atoms?

A. fe
B. al
C. ce
D. ad

Answer: B",B
SciQ,"Question: Which branch of science is the study of energy, matter, and their interactions?

A. biology
B. meteorology
C. geology
D. physics

Answer: D",D
SciQ,"Question: What is the largest cartilaginous fish?

A. dolphin
B. sturgeon
C. blue whale
D. whale shark

Answer: D",D
SciQ,"Question: What is the process by which a liquid changes to a solid?

A. boiling
B. freezing
C. vaporizing
D. melting

Answer: B",B
SciQ,"Question: Where does the process of digestion start?

A. stomach
B. mouth
C. small intestine
D. esophagus

Answer: B",B
SciQ,"Question: What's the term for a cyclic hydrocarbon with a carbon-carbon triple bond?

A. bicycloalykne
B. bialkyne
C. tricycloalkyne
D. cycloalkyne

Answer: D",D
SciQ,"Question: Many objects have color because they contain what?

A. pigments
B. salts
C. vitamins
D. solvents

Answer: A",A
SciQ,"Question: The process in which a sperm unites with an egg is called?

A. migration
B. absorption
C. fertilization
D. infection

Answer: C",C
SciQ,"Question: Where does most of the sound we hear travel through?

A. air
B. the ground
C. water
D. light

Answer: A",A
SciQ,"Question: What surrounds the lungs in a thoracic cavity?

A. water
B. double membrane
C. calcium
D. single membrane

Answer: B",B
SciQ,"Question: Potential differences from various voltage sources are necessary in order to create electrical fields, which result in what flow of charge?

A. voltage
B. output
C. current
D. wattage

Answer: C",C
SciQ,"Question: What are particles that feel the strong nuclear force called?

A. hadrons
B. mesons
C. bosons
D. baryons

Answer: A",A
SciQ,"Question: Kepler's laws relate to the motion of what?

A. oceans
B. continents
C. planets
D. the sun

Answer: C",C
SciQ,"Question: Exemplified by rusty iron, what process is defined as the disintegration of a material due to chemical reactions with other substances in the environment?

A. magnesium
B. corrosion
C. Metal Breakdown
D. extraction

Answer: B",B
SciQ,"Question: Fungi are no longer classified as what, possessing cell walls made of chitin rather than cellulose?

A. roots
B. eukaryotes
C. flowers
D. plants

Answer: D",D
SciQ,"Question: The stability of an ecosystem depends on the actions of what, exemplified by mushrooms on a decaying log and bacteria in soil?

A. aphids
B. whitefly
C. decomposers
D. fluxes

Answer: C",C
SciQ,"Question: What is the cause of the “heartburn” that occurs when acidic digestive juices escape into the esophagus?

A. acidic buildup
B. toxic reflux
C. acid reflux
D. acid pressure

Answer: C",C
SciQ,"Question: Snippet 2: one of the reasons the periodic table is so useful is because its structure allows us to qualitatively determine how some properties of the elements vary versus their position on the periodic table. the variation of properties versus position on the periodic table is called what?

A. gravity trends
B. periodic trends
C. chemical trends
D. acoustic trends

Answer: B",B
SciQ,"Question: What is the ring of hooks tapeworms use to attach themselves?

A. flagella
B. scolex
C. cilia
D. dewlap

Answer: B",B
SciQ,"Question: Which cell gives rise to all cells of the human body?

A. totipotent stem cell
B. signaler stem cell
C. omnipoten stem cell
D. schwann stem cell

Answer: A",A
SciQ,"Question: Monotremes, marsupials, and placental mammals are subclasses of what?

A. mammals
B. birds
C. amphibians
D. reptiles

Answer: A",A
SciQ,"Question: Warming up your body before a workout does what to the blood flow?

A. stops it
B. reduces it
C. increases it
D. minimizes it

Answer: C",C
SciQ,"Question: Categorized based on how they produce their mrna using the baltimore classification method, what consist of a nucleic acid core surrounded by a protein capsid with or without an outer lipid envelope?

A. bacteria
B. parasites
C. viruses
D. amphibians

Answer: C",C
SciQ,"Question: A geiger counter is used for detecting what?

A. pressure
B. mutation
C. radiation
D. convection

Answer: C",C
SciQ,"Question: The earth is tilted on its what?

A. compass
B. radius
C. top
D. axis

Answer: D",D
SciQ,"Question: At certain times of year, a stream or river may overflow its banks. what is the area of land that is flooded called?

A. lowland
B. floodplain
C. run off
D. inlet

Answer: B",B
SciQ,"Question: In adaptive radiation, what is the name of the initial species that then subsequently becomes multiple other ones?

A. Mother
B. father
C. founder
D. pioneer

Answer: C",C
SciQ,"Question: What natural process is associated with the death of cells?

A. aging
B. reducing
C. dissolving
D. cooling

Answer: A",A
SciQ,"Question: What makes up most of the interior of a plant?

A. support tissue
B. conjunction tissue
C. transport tissue
D. ground tissue

Answer: D",D
SciQ,"Question: What part of the muscle fibers cause shortening and contraction?

A. fasciae
B. pores
C. collagen
D. myofibrils

Answer: D",D
SciQ,"Question: What is the theory scientists use to explain the matter in the universe and how it's held together?

A. standard model
B. organic model
C. original model
D. specific model

Answer: A",A
SciQ,"Question: What was first discovered in songbirds that produce new neurons while learning songs?

A. proteins
B. Brain Cord
C. neurogenesis
D. homeostasis

Answer: C",C
SciQ,"Question: What is influences the inhibition of axillary buds by an apical bud?

A. eliptical dominance
B. apical dominance
C. cortical dominance
D. anterior dominance

Answer: B",B
SciQ,"Question: What is heard when sound waves bounce back from a surface that they can't pass through?

A. radio
B. ultrasound
C. loop
D. echo

Answer: D",D
SciQ,"Question: What are biomes that occur where a river, a source of fresh water, meets the ocean called?

A. estuaries
B. waterways
C. rapids
D. sediments

Answer: A",A
SciQ,"Question: Cnvs result from regions of what being duplicated or deleted inconsistently within the population?

A. cytoplasm
B. DNA
C. genome
D. genes

Answer: C",C
SciQ,"Question: Hormones, ions, and neurotransmitters are all types of what?

A. pathogens
B. proteins
C. chemical signals
D. nutrients

Answer: C",C
SciQ,"Question: The steropodon may have been an ancestor of which animal?

A. wooly mammoth
B. lioness
C. geckos
D. platypus

Answer: D",D
SciQ,"Question: What kind of weathering changes the size of a mineral or rock but does not change its chemical composition?

A. mechanical weathering
B. radiation
C. molecular weathering
D. chemical reaction

Answer: A",A
SciQ,"Question: How many pairs of chromosomes are found in human cells?

A. 23
B. 25
C. 24
D. 13

Answer: A",A
SciQ,"Question: What are hydrocarbons that contain only single bonds between carbon atoms called?

A. saturated hydrocarbons
B. unsaturated hydrocarbons
C. caloric hydrocarbons
D. carcinogenic hydrocarbons

Answer: A",A
SciQ,"Question: What state of matter has a definite volume, but not a definite shape?

A. mixture
B. gas
C. solid
D. liquid

Answer: D",D
SciQ,"Question: Bubbles in bread dough are created by what gas produced during alcoholic fermentation?

A. combustion dioxide
B. acid dioxide
C. carbon dioxide
D. yeast dioxide

Answer: C",C
SciQ,"Question: What is the process where scientific articles are checked and analyzed by other scientists before publication?

A. embrace review
B. peer review
C. mechanism review
D. process review

Answer: B",B
SciQ,"Question: What changes nitrogen gas from the atmosphere to nitrogen compounds that plants can absorb?

A. viruses
B. tumors
C. pathogens
D. bacteria

Answer: D",D
SciQ,"Question: What process consists of the mechanisms that produce an observed pattern of change?

A. variation
B. evolution
C. cycle
D. repetition

Answer: B",B
SciQ,"Question: The lungs of mammals are unique in having what?

A. alveolar
B. acini
C. glands
D. alveoli

Answer: D",D
SciQ,"Question: The brain and spinal cord are part of what system?

A. cardiovascular system
B. central nervous system
C. digestive system
D. immune system

Answer: B",B
SciQ,"Question: What is a measure that has both size and direction?

A. length
B. velocity
C. wave
D. vector

Answer: D",D
SciQ,"Question: What is the term for disease-causing agents, such as bacteria and viruses?

A. parasites
B. pathogens
C. spores
D. vaccines

Answer: B",B
SciQ,"Question: Nutrients from food are absorbed by the blood for transport around the body as part of what system?

A. circulatory
B. growth
C. digestive
D. respiratory

Answer: C",C
SciQ,"Question: In a chemical reaction, what, in general, comes together in order to form a product?

A. reactants
B. gases
C. liquids
D. propellants

Answer: A",A
SciQ,"Question: A mitotic spindle forms from the centrioles and passes through the nuclear membrane, which remains intact. chromosomes attach to the mitotic spindle, which separates the chromosomes and does what?

A. migrates the cell
B. destroys the cell
C. manipulates the cell
D. elongates the cell

Answer: D",D
SciQ,"Question: The fast motion of gas particles gives them a relatively large amount of what energy?

A. Potential energy
B. residual energy
C. Chemical energy
D. kinetic energy

Answer: D",D
SciQ,"Question: Controlling muscles and maintaining balance are just two of the roles of what system?

A. bacterial system
B. electrical system
C. digestive system
D. nervous system

Answer: D",D
SciQ,"Question: What do we call plants that shed their leaves seasonally each year?

A. annuals
B. perennials
C. lush plants
D. deciduous plants

Answer: D",D
SciQ,"Question: What is the smallest portion of a crystal lattice?

A. unit cell
B. function cell
C. element cell
D. ionic cell

Answer: A",A
SciQ,"Question: What type of winds occur when air is forced over a mountain range?

A. chinook winds
B. doldrums
C. local winds
D. trade winds

Answer: A",A
SciQ,"Question: Many observatories are built on high mountains to avoid interference from what?

A. airplanes
B. artificial light
C. animal life
D. the atmosphere

Answer: D",D
SciQ,"Question: A small molecule that binds to a larger molecule is known as a?

A. ligand
B. lipid
C. enzyme
D. oxide

Answer: A",A
SciQ,"Question: Cycling, shoveling snow and cross-country skiing are examples of what kind of heart-strengthening activity?

A. aerobic
B. exercise
C. anaerobic
D. metabolism

Answer: A",A
SciQ,"Question: What does the presence of gill slits suggest about humans and fish?

A. Shared History
B. Common Cells
C. Same evolutionary chain
D. common ancestor

Answer: D",D
SciQ,"Question: What is the disease where some alveoli of the lungs fill with fluid?

A. pneumonia
B. lyme disease
C. lung cancer
D. leukemia

Answer: A",A
SciQ,"Question: When land used for mining or other purposes is restored to its natural state, what do you call the process, which is often mandated by law?

A. irrigation
B. reclamation
C. urban renewal
D. removal

Answer: B",B
SciQ,"Question: How are voltmeters placed in the circuit?

A. since parallel
B. not parallel
C. in parallel
D. after parallel

Answer: C",C
SciQ,"Question: An electrical motor changes electrical energy into what?

A. mechanical energy
B. chemical energy
C. thermal energy
D. solar energy

Answer: A",A
SciQ,"Question: What composition determines both eruption type and volcano type?

A. gas
B. electrical
C. chemical
D. magma

Answer: D",D
SciQ,"Question: What is the decayed remains of living organisms called?

A. humus
B. fossils
C. plateaus
D. oil

Answer: A",A
SciQ,"Question: What are the building blocks of life?

A. bricks
B. seeds
C. cells
D. muscles

Answer: C",C
SciQ,"Question: During asexual reproduction, fungi produce haploid spores by what process involving a haploid parent cell?

A. evaporation
B. mitosis
C. divergence
D. osmosis

Answer: B",B
SciQ,"Question: What are the two components of the autonomic nervous system?

A. neurons and sympathetic
B. empathetic and sympathetic
C. crystallisation and sympathetic
D. parasympathetic and sympathetic

Answer: D",D
SciQ,"Question: What is the property that determines the amount of current flow through a particular material?

A. resistance
B. surface tension
C. pressure
D. demand

Answer: A",A
SciQ,"Question: The milky way galaxy is which shape type of galaxy?

A. spiral
B. cylindrical
C. spherical
D. helical

Answer: A",A
SciQ,"Question: Which class of acids acetic acid (ch 3 cooh) belongs to?

A. anorganic acids
B. strong acids
C. organic acids
D. common acids

Answer: C",C
SciQ,"Question: What is the common name for the midpoint between high and low tide?

A. floods level
B. middle level
C. sea level
D. clouds level

Answer: C",C
SciQ,"Question: What complex carbohydrates are the polymers of glucose?

A. fats
B. starches
C. fruits
D. sugars

Answer: B",B
SciQ,"Question: What type of rock is a sandstone?

A. limestone rocks
B. sedimentary rocks
C. igneous rocks
D. landform rocks

Answer: B",B
SciQ,"Question: What do convergent plate boundaries with trenches have?

A. earthquakes
B. caves
C. geysers
D. volcanoes

Answer: D",D
SciQ,"Question: What part of the plant is the main site of photosynthesis?

A. root
B. leaf
C. soil
D. stem

Answer: B",B
SciQ,"Question: Cell communication that occurs over short distances is known as what?

A. paracrine signaling
B. hypersignaling
C. contraposition signaling
D. cell echo

Answer: A",A
SciQ,"Question: What does temperature measure?

A. lowest kinetic energy of molecules
B. average potential energy of molecules
C. highest potential energy of molecules
D. average kinetic energy of molecules

Answer: D",D
SciQ,"Question: What are most fresh fruits, vegetables, whole grains rich in?

A. cholesterol
B. magnesium
C. calcium
D. cellulose

Answer: D",D
SciQ,"Question: Most gas molecules in the atmosphere are pulled close to earth’s surface by what force?

A. light
B. traction
C. weight
D. gravity

Answer: D",D
SciQ,"Question: What is the ability of an atom to emit charged particles and energy from its nucleus called?

A. accumulation
B. radioactivity
C. power
D. conductivity

Answer: B",B
SciQ,"Question: What is it called when a liquid displays more attraction between the liquid particles than attraction between the liquid and the glass?

A. flexion
B. cohesion
C. stability
D. tension

Answer: B",B
SciQ,"Question: What is the atomic number?

A. Number of electrons
B. Speed of electrons
C. number of protons
D. Number of neutrons

Answer: C",C
SciQ,"Question: What helps regulate the production of urine?

A. the discrete gland
B. the pituitary gland
C. the temporal gland
D. the fetal gland

Answer: B",B
SciQ,"Question: Which blood leaves the placenta through veins leading back to the fetus?

A. immunity
B. fetal
C. pelvic
D. molecular

Answer: B",B
SciQ,"Question: What are known as the building blocks of proteins?

A. protein acids
B. bases
C. amino acids
D. organism acids

Answer: C",C
SciQ,"Question: What passes through the prostate gland immediately inferior to the bladder before passing below the pubic symphysis?

A. urethra
B. rectum
C. vagina
D. cerebellum

Answer: A",A
SciQ,"Question: Modern members of what broad animal group live in many different habitats and are found on every continent except antarctica?

A. reptiles
B. amphibians
C. parasites
D. arachnids

Answer: A",A
SciQ,"Question: What term describes the sequential appearance and disappearance of species in a community over time after a severe disturbance?

A. succession
B. pattern
C. generational replacement
D. supression

Answer: A",A
SciQ,"Question: Photoautotrophs and chemoautotrophs are two basic types of what?

A. consumers
B. decomposers
C. autotrophs
D. plants

Answer: C",C
SciQ,"Question: Prescribed to treat allergies, antihistamines and corticosteroids help control what system that attacks allergens?

A. immune system
B. cardiovascular
C. reproductive system
D. nervous system

Answer: A",A
SciQ,"Question: The articular cartilage is thickest in the upper and back part of the acetabulum, the socket portion of what?

A. hip joint
B. elbow
C. shoulder joint
D. kneecap

Answer: A",A
SciQ,"Question: Underground rock in a molten state is called?

A. magma
B. gaseous
C. lava
D. igneous

Answer: A",A
SciQ,"Question: When continental crust is pulled apart, it breaks into blocks that are separated by what?

A. layers
B. holes
C. levels
D. faults

Answer: D",D
SciQ,"Question: Any sound with a frequency above the highest audible frequency is defined as what, a phenomenon useful in medical diagnosis and therapy?

A. ultrasound
B. laser
C. radiation
D. extrasound

Answer: A",A
SciQ,"Question: An unbalanced force on an object in motion causes what?

A. acceleration
B. vibration
C. velocity
D. agitation

Answer: A",A
SciQ,"Question: What is the first step in protein synthesis?

A. mutation
B. reproduction
C. differentiation
D. transcription

Answer: D",D
SciQ,"Question: What are the attractive forces that occur between polar molecules called?

A. dipole-dipole forces
B. ion-dipole forces
C. particle - dipole forces
D. induced-dipole forces

Answer: A",A
SciQ,"Question: Alchemy helped improve the study of metallurgy and the extraction of metals from what?

A. wood
B. air
C. ores
D. water

Answer: C",C
SciQ,"Question: In desert cactus, thorns that protect the water held in a large, barrel-shaped stem are an example of what?

A. adaptation
B. feature
C. characteristic
D. species

Answer: A",A
SciQ,"Question: What do monotremes have instead of a uterus and vagina?

A. pouch
B. cloaca
C. endometrium
D. urethra

Answer: B",B
SciQ,"Question: What is the layman's term for mammals raising their hair with tiny muscles in the skin, something that is automatic in humans sensing cold?

A. follicles
B. hypothermia
C. spine tingling
D. goosebumps

Answer: D",D
SciQ,"Question: The volume of a regularly shaped solid can be calculated from its what?

A. layers
B. dimensions
C. mass
D. density

Answer: B",B
SciQ,"Question: What do animals store with the help of saturated fatty acids?

A. oxygen
B. energy
C. sugar
D. protein

Answer: B",B
SciQ,"Question: Enzymes are a type of what, and as such, they are not reactants in the reactions they control?

A. catalyst
B. neurotransmitter
C. metabolite
D. hormone

Answer: A",A
SciQ,"Question: What are hollow cylinders and are the thickest of the cytoskeleton structures?

A. vesicles
B. microtubules
C. cytoplasm
D. nucleotides

Answer: B",B
SciQ,"Question: Which is the active ingredient of cereal crop disease, ergot?

A. lysergic acid
B. amino acid
C. pixelation acid
D. byblis acid

Answer: A",A
SciQ,"Question: Cow manure can have a second life as a source of what gas?

A. freon
B. ethanol
C. methane
D. hydrogen

Answer: C",C
SciQ,"Question: What measures a fluid’s resistance to flow?

A. density
B. surface tension
C. elasticity
D. viscosity

Answer: D",D
SciQ,"Question: What artificial process involves making an exact copy of a gene?

A. material cloning
B. gene cloning
C. ribosome cloning
D. candidate cloning

Answer: B",B
SciQ,"Question: Where does most geologic activity take place?

A. inner core
B. outer core
C. plate boundaries
D. asthenosphere

Answer: C",C
SciQ,"Question: The joints of the carpal bones in the wrist are examples of what type of joints?

A. digit joints
B. planar joints
C. isojoints
D. filter joints

Answer: B",B
SciQ,"Question: What is the enclosed, fluid-filled membrane that surrounds and protects the fetus and is attached to the placenta?

A. epithelial sac
B. amniotic sac
C. umbilical sac
D. womb

Answer: B",B
SciQ,"Question: We would genetically be all the same if genes did not have different what?

A. atoms
B. bases
C. alleles
D. antigens

Answer: C",C
SciQ,"Question: A decline in blood flow to what organs stimulates release of the enzyme renin, in turn stimulating the reabsorption of sodium and water?

A. kidneys
B. lungs
C. thyroids
D. kidneys

Answer: A",A
SciQ,"Question: In the water molecule, two of the electron pairs are lone pairs rather than what?

A. bonding pairs
B. bonding ions
C. ions pairs
D. acid pairs

Answer: A",A
SciQ,"Question: The geometry of the bf 3 molecule is called what?

A. fractal planar
B. distorted planar
C. trigonal planar
D. spherical planar

Answer: C",C
SciQ,"Question: How do reptiles typically reproduce?

A. sexually
B. cloning
C. live birth
D. asexually

Answer: A",A
SciQ,"Question: In statistics a boundary on the precision and accuracy is known as what?

A. frequency
B. error
C. instance
D. median

Answer: B",B
SciQ,"Question: What may be the ancestor of placental mammals?

A. eomaia
B. amphibians
C. fungi
D. spirogyra

Answer: A",A
SciQ,"Question: What is the term for an organism’s underlying genetic makeup, consisting of both the physically visible and the non-expressed alleles?

A. genotype
B. trait map
C. phenotype
D. divergency

Answer: A",A
SciQ,"Question: Since eddy currents and magnetic damping occur only in conductors, recycling centers can use these to separate metals from other materials?

A. magnets
B. particles
C. cranes
D. alloys

Answer: A",A
SciQ,"Question: What might eventually happen to a species if it is unable to reproduce?

A. migration
B. natural selection
C. adaptation
D. extinction

Answer: D",D
SciQ,"Question: In living systems, diffusion of substances into and out of cells is mediated by the what membrane?

A. plasma
B. ferment
C. gas
D. fluid

Answer: A",A
SciQ,"Question: The uterus has an external opening known as what?

A. ovaries
B. cervix
C. fallopian tubes
D. vulva

Answer: D",D
SciQ,"Question: Dissolved fertilizer can ultimately lead to the creation of what in lakes or coastal oceans, which means a place where nothing can live?

A. extinction zone
B. deceased zone
C. dead zone
D. hydrothermal vent

Answer: C",C
SciQ,"Question: What do you call an animal that feeds on other animals?

A. polyvore
B. omnivore
C. carnivore
D. herbivore

Answer: C",C
SciQ,"Question: What glands are wedges of glandular and neuroendocrine tissue adhering to the top of the kidneys by a fibrous capsule?

A. adrenal glands
B. heart glands
C. fatty glands
D. nutrients glands

Answer: A",A
SciQ,"Question: What is the term for organisms that make their own food?

A. omnivores
B. monocots
C. plastids
D. autotrophs

Answer: D",D
SciQ,"Question: What is an important level of organization in ecology and the unit of microevolution?

A. macro
B. population
C. system
D. organization

Answer: B",B
SciQ,"Question: What type of ions do ionic compounds contain?

A. regular and irregular
B. positive and negative
C. negative and neutal
D. positive and charged

Answer: B",B
SciQ,"Question: What is the most common type of cancer in adult males?

A. liver cancer
B. prostate cancer
C. lung cancer
D. stomach cancer

Answer: B",B
SciQ,"Question: Electromagnetic waves vary in wavelength and in what property, which is lower in waves of longer wavelengths?

A. frequency
B. density
C. size
D. resonance

Answer: A",A
SciQ,"Question: Which hormone is secreted by the pancreas in a human body?

A. insulin
B. estrogen
C. growth hormone
D. progesterone

Answer: A",A
SciQ,"Question: What is the cause of existence of molecular solids and liquids?

A. popular forces
B. few forces
C. attractive forces
D. negative forces

Answer: C",C
SciQ,"Question: What is the term for body parts that do not serve their original function?

A. false structures
B. amenable structures
C. vestigial structures
D. abnormal structures

Answer: C",C
SciQ,"Question: Making a specific prediction based on a general principle is known as what type of reasoning?

A. logical reasoning
B. deductive reasoning
C. validating reasoning
D. common sense reasoning

Answer: B",B
SciQ,"Question: An excellent solvent that holds heat well and allows hydrogen bonds, what substance has many properties critical to life?

A. liquid
B. blood
C. water
D. plasma

Answer: C",C
SciQ,"Question: What type of state do most fungi spend their lives in?

A. meiosis
B. haploid
C. triploid
D. diploid

Answer: B",B
SciQ,"Question: Athletes such as swimmers and bicyclists wear body suits in competition to minimize what forces?

A. activity forces
B. natural forces
C. rolling forces
D. drag forces

Answer: D",D
SciQ,"Question: What process can be triggered by a burst of ethylene production in the fruit?

A. drying
B. hardening
C. pickling
D. ripening

Answer: D",D
SciQ,"Question: The lowest resonant frequency is called the what?

A. fundamental
B. lowest
C. simplest
D. basic

Answer: A",A
SciQ,"Question: What kind of resource is soil?

A. viable
B. nonrenewable
C. finite
D. renewable

Answer: D",D
SciQ,"Question: The vitamins and minerals contained in all of the food we consume are important for all of our organ systems. however, there are certain nutrients that affect this?

A. chain health
B. abnormal health
C. bone health
D. mental health

Answer: C",C
SciQ,"Question: What provides building materials for the body?

A. heat
B. water
C. energy
D. food

Answer: D",D
SciQ,"Question: The most common substance on earth, water, is primarily present in what state?

A. liquid
B. freshwater
C. solid
D. gas

Answer: A",A
SciQ,"Question: Ocean ridges formed by marine invertebrates living in warm shallow waters within the photic zone of the ocean are called what?

A. lagoon
B. break water
C. coral reefs
D. trenches

Answer: C",C
SciQ,"Question: What do scientists attach to aquatic animals to collect information?

A. fluorescent tags
B. ultraviolet tags
C. satellite tags
D. radio tags

Answer: C",C
SciQ,"Question: In the tropics what are the prevailing winds called?

A. a front
B. crosswinds
C. storm winds
D. tradewinds

Answer: D",D
SciQ,"Question: What is defined as a push or pull acting on an object?

A. force
B. motion
C. effort
D. work

Answer: A",A
SciQ,"Question: Bond energy is an indication of the amount of energy needed for what to occur?

A. physical reaction only
B. oxidation
C. chemical reaction
D. photosynthesis

Answer: C",C
SciQ,"Question: Chemistry and physics are fields in what type of science?

A. Meteorology
B. Biology
C. Botany
D. physical

Answer: D",D
SciQ,"Question: What is the long-term average of weather in a particular spot called?

A. migration
B. weather
C. climate
D. temperature

Answer: C",C
SciQ,"Question: What phenotype do gain-of-function mutations usually result in?

A. submissive
B. dominant
C. external
D. internal

Answer: B",B
SciQ,"Question: What is a simple machine that consists of a rope wrapped around a grooved wheel?

A. Lever
B. Wheel and axle
C. Inclined plane
D. a pulley

Answer: D",D
SciQ,"Question: As blood glucose levels rise what is released from the pancreas?

A. hemoglobin
B. adrenaline
C. estrogen
D. insulin

Answer: D",D
SciQ,"Question: What is the reaction called when an acid and a base react?

A. decomposition
B. oxidation
C. neutralization
D. activation

Answer: C",C
SciQ,"Question: Which blood vessels is oxygen transferred through?

A. capillaries
B. veins
C. cilia
D. arteries

Answer: A",A
SciQ,"Question: Reflected in their relatively high level of intelligence and their ability to learn new behaviors, what organs tend to be relatively large in primates?

A. lungs
B. brains
C. hearts
D. kidneys

Answer: B",B
SciQ,"Question: What is another word for thermal energy?

A. humidity
B. temperature
C. heat
D. solar

Answer: C",C
SciQ,"Question: Metabolic cooperation between different prokaryotic species often occurs in surface-coating colonies. what are these colonies called?

A. biofilms
B. lichens
C. eukaryotes
D. plankton

Answer: A",A
SciQ,"Question: What device is used to study charge?

A. microscope
B. nannostomus
C. electroscope
D. microtome

Answer: C",C
SciQ,"Question: Vectors along the same line can be what to one another like ordinary numbers?

A. added
B. taken
C. noted
D. lost

Answer: A",A
SciQ,"Question: What does phagocytosis defend the body from?

A. obesity
B. pathogens
C. allergies
D. parasites

Answer: B",B
SciQ,"Question: What celestial body in the solar system makes up most of its total mass?

A. sun
B. earth
C. Andromeda
D. Jupiter

Answer: A",A
SciQ,"Question: What system protects the soft organs of the body?

A. Cardiovascular system
B. skeletal system
C. digestive system
D. nervous system

Answer: B",B
SciQ,"Question: What is the outer layer of the sun made up of?

A. plasma
B. oxygen
C. gas
D. nitrogen

Answer: A",A
SciQ,"Question: In what area of the body are sutural bones found?

A. legs
B. tooth
C. skull
D. skin

Answer: C",C
SciQ,"Question: The sun, stars, moon, planets and comets are all type of what objects?

A. spacial
B. universal
C. celestrial
D. extraterrestrial

Answer: C",C
SciQ,"Question: What is the basic unit of matter?

A. atoms
B. neutrons
C. calories
D. ions

Answer: A",A
SciQ,"Question: Along with nerve tissue, what kind of tissue are lecithins and cephalins important constituents of?

A. heart tissue
B. brain tissue
C. lung tissue
D. skin tissue

Answer: B",B
SciQ,"Question: What do you call the first cell of a new organism?

A. zygote
B. starter cell
C. embryo
D. egg

Answer: A",A
SciQ,"Question: Alternative current is produced when a magnet or coil does what?

A. moves at faster velocities
B. moves up and down repeatedly
C. moves back and forth repeatedly
D. moves in circles at faster rates

Answer: C",C
SciQ,"Question: What atmosphere do gills help exchange gas in?

A. water
B. air
C. ecosystem
D. stratosphere

Answer: A",A
SciQ,"Question: What type of behavior is most flexible?

A. learned behavior
B. adaptation
C. reflex behavior
D. innate behavior

Answer: A",A
SciQ,"Question: What is the outermost occupied shell of electrons in an atom.

A. Inner Shell
B. radiative shell
C. valence shell
D. modular shell

Answer: C",C
SciQ,"Question: What type of structures evolved to do the same job by unrelated organisms?

A. symmetrical structures
B. primal structures
C. dioxide structures
D. analogous structures

Answer: D",D
SciQ,"Question: What is the active ingredient in cloves?

A. eugenol
B. methyl
C. nicotine
D. thiamine

Answer: A",A
SciQ,"Question: Because carbohydrates have a carbonyl functional group and several hydroxyl groups, they can undergo a variety of biochemically important reactions. the carbonyl group, for example, can be oxidized to form a carboxylic acid or reduced to form this?

A. sucrose
B. glucose
C. caffeine
D. alcohol

Answer: D",D
SciQ,"Question: What term describes motion that repeats itself at regular time intervals, such as exhibited by a vibrating guitar string?

A. specific speed
B. gravitational pull
C. apparent motion
D. periodic motion

Answer: D",D
SciQ,"Question: There are two types of digestion, mechanical and what else?

A. radiation
B. mineral
C. chemical
D. thermal

Answer: C",C
SciQ,"Question: Pinocytosis or ""cellular drinking,"" occurs when the plasma membrane folds inward to form a channel allowing dissolved substances to enter what?

A. proteins
B. cell
C. nucleus
D. homeostasis

Answer: B",B
SciQ,"Question: Animals that live in groups with other members of their species are called what?

A. available animals
B. grouping animals
C. aggressive animals
D. social animals

Answer: D",D
SciQ,"Question: Evolution over a short period of time at the level of the population is called what?

A. microevolution
B. redistributions
C. macroevolution
D. grammaticalization

Answer: A",A
SciQ,"Question: What is the plasma membrane mainly composed of?

A. filaments
B. antibodies
C. phospholipids
D. carbon

Answer: C",C
SciQ,"Question: What is located at about 80 degrees north latitude?

A. the north pole
B. the equator
C. india
D. alaska

Answer: A",A
SciQ,"Question: When warm air rises up to the tropopause, where does it flow?

A. west or south
B. north or south
C. east or west
D. east or north

Answer: B",B
SciQ,"Question: How do organisms grow and repair themselves?

A. cell death
B. symbosis
C. mutation
D. cell division

Answer: D",D
SciQ,"Question: Mutualism is a symbiotic relationship in which both species do what?

A. reproduce
B. die
C. suffer
D. benefit

Answer: D",D
SciQ,"Question: What do we call the diffusion of water across a membrane because of a difference in concentration?

A. electrolysis
B. osmosis
C. hemostasis
D. cell transportation

Answer: B",B
SciQ,"Question: When menstrual periods become less frequent and finally cease; this is called?

A. climax
B. hormonal imbalance
C. metabolic
D. menopause

Answer: D",D
SciQ,"Question: What does a solar power plant turn sunlight into?

A. mechanical energy
B. electricity
C. batteries
D. machinery

Answer: B",B
SciQ,"Question: What muscle is found only in the walls of the heart?

A. abdominal muscle
B. respiratory muscle
C. cardiac muscle
D. skeletal muscle

Answer: C",C
SciQ,"Question: Dna replication is the first step in what process for both eukaryotic and prokaryotic cells?

A. cell growth
B. cell transfer
C. cell division
D. cell death

Answer: C",C
SciQ,"Question: What occurs between long warm climate periods?

A. drought
B. ice ages
C. mass extinction
D. hurricanes

Answer: B",B
